hike_name,Field1_links,difficulty,distance,elevation,URL,latitude,longitude,drive_time
Neahkahnie Mountain from North Hike,https://www.oregonhikers.org/field_guide/Neahkahnie_Mountain_from_North_Hike,Moderate,5 miles,"1,450 feet",https://www.oregonhikers.org/field_guide/North_Neahkahnie_Mountain_Trailhead,Latitude: 45.7484,Longitude: -123.9625,105 minutes
Nee-Me-Poo Trail Hike,https://www.oregonhikers.org/field_guide/Nee-Me-Poo_Trail_Hike,Moderate,10.2 miles,"2,660 feet",https://www.oregonhikers.org/field_guide/Nee-Me-Poo_Trailhead,Latitude: 45.79085,Longitude: -116.73625,460 minutes
Neskowin Beach to Porter Point Hike,https://www.oregonhikers.org/field_guide/Neskowin_Beach_to_Porter_Point_Hike,Moderate,9.6 miles,15 feet,https://www.oregonhikers.org/field_guide/Neskowin_Beach_Trailhead,Latitude: 45.10326,Longitude: -123.98202,105 minutes
Nestor Peak Hike,https://www.oregonhikers.org/field_guide/Nestor_Peak_Hike,Moderate,8 miles,"1,980 feet",https://www.oregonhikers.org/field_guide/Buck_Creek_No._1_Trailhead,Latitude: 45.79653,Longitude: -121.53875,80 minutes
Nestucca Spit Loop Hike,https://www.oregonhikers.org/field_guide/Nestucca_Spit_Loop_Hike,Moderate,7.5 miles,60 feet,https://www.oregonhikers.org/field_guide/Pacific_Avenue_Trailhead,Latitude: 45.20239,Longitude: -123.96697,120 minutes
Netarts Spit Hike,https://www.oregonhikers.org/field_guide/Netarts_Spit_Hike,Moderate,11.2 miles,60 feet,https://www.oregonhikers.org/field_guide/Cape_Lookout_Day_Use_Trailhead,Latitude: 45.35999,Longitude: -123.97003,100 minutes
Newport Beach Hike,https://www.oregonhikers.org/field_guide/Newport_Beach_Hike,Moderate,8.2 miles,195 feet,https://www.oregonhikers.org/field_guide/Lucky_Gap_Trailhead,Latitude: 44.6743,Longitude: -124.0602,135 minutes
Newton Road to Newberry Road Hike,https://www.oregonhikers.org/field_guide/Newton_Road_to_Newberry_Road_Hike,Moderate,9.4 miles,"2,190 feet",https://www.oregonhikers.org/field_guide/Newton_Road_Trailhead,Latitude: 45.59156,Longitude: -122.80218,20 minutes
Ninemile Ridge Hike,https://www.oregonhikers.org/field_guide/Ninemile_Ridge_Hike,Moderate,7.6 miles,"2,225 feet",https://www.oregonhikers.org/field_guide/Buck_Creek_Trailhead,Latitude: 45.71817,Longitude: -118.18714,255 minutes
North Fork Nehalem River Hike,https://www.oregonhikers.org/field_guide/North_Fork_Nehalem_River_Hike,Moderate,11.4 miles,505 feet,https://www.oregonhikers.org/field_guide/North_Fork_Nehalem_Trailhead,Latitude: 45.81357,Longitude: -123.76696,90 minutes
North Fork Smith-Kentucky Falls Bike and Hike,https://www.oregonhikers.org/field_guide/North_Fork_Smith-Kentucky_Falls_Bike_and_Hike,Moderate,17 miles,"3,200 feet",https://www.oregonhikers.org/field_guide/North_Fork_Smith_Trailhead,Latitude: 43.8750,Longitude: -123.8279,3.5 hours
North Gales Creek Trail Hike,https://www.oregonhikers.org/field_guide/North_Gales_Creek_Trail_Hike,Moderate,6.8 miles,"1,465 feet",https://www.oregonhikers.org/field_guide/Reehers_Camp_Trailhead,Latitude: 45.70696,Longitude: -123.33793,60 minutes
North Molalla River Trails Loop Hike,https://www.oregonhikers.org/field_guide/North_Molalla_River_Trails_Loop_Hike,Moderate,5.8 miles,"1,140 feet",https://www.oregonhikers.org/field_guide/Amanda%27s_Trailhead,Latitude: 45.06675,Longitude: -122.48973,65 minutes
North Oxbow Hike,https://www.oregonhikers.org/field_guide/North_Oxbow_Hike,Moderate,5.4 miles,350 feet,https://www.oregonhikers.org/field_guide/Oxbow_Bluff_Trailhead,Latitude: 45.49856,Longitude: -122.29589,35 minutes
North Section Line Hike,https://www.oregonhikers.org/field_guide/North_Section_Line_Hike,Moderate,10.3 miles,"1,700 feet",https://www.oregonhikers.org/field_guide/North_Section_Line_Trailhead,Latitude: 45.46848,Longitude: -121.52030,100 minutes
North Siouxon Creek Hike,https://www.oregonhikers.org/field_guide/North_Siouxon_Creek_Hike,Moderate,10.4 miles,"1,290 feet",https://www.oregonhikers.org/field_guide/North_Siouxon_Trailhead,Latitude: 45.97899,Longitude: -122.25488,105 minutes
North and McKenzie Heads Hike,https://www.oregonhikers.org/field_guide/North_and_McKenzie_Heads_Hike,Moderate,6.6 miles,"1,175 feet",https://www.oregonhikers.org/field_guide/Beards_Hollow_Trailhead,Latitude: 46.30384,Longitude: -124.06314,140 minutes
Northrup Creek Loop Hike,https://www.oregonhikers.org/field_guide/Northrup_Creek_Loop_Hike,Moderate,8.7 miles,"1,725 feet",https://www.oregonhikers.org/field_guide/Northrup_Creek_Trailhead,Latitude: 46.0237,Longitude: -123.4557,90 minutes
Not Nasty Rock Hike,https://www.oregonhikers.org/field_guide/Not_Nasty_Rock_Hike,Moderate,4.8 miles,"3,200 feet",https://www.oregonhikers.org/field_guide/Nasty_Rock_Trailhead_(USFS),Latitude: 44.8617,Longitude: -122.2736,100 minutes
Oak Creek Loop Hike,https://www.oregonhikers.org/field_guide/Oak_Creek_Loop_Hike,Moderate,5.4 miles,750 feet,https://www.oregonhikers.org/field_guide/Oak_Creek_Trailhead_(McDonald_Forest),Latitude: 44.60389,Longitude: -123.33260,95 minutes
Observation Peak Hike,https://www.oregonhikers.org/field_guide/Observation_Peak_Hike,Moderate,5.6 miles,"1,400 feet",https://www.oregonhikers.org/field_guide/Observation_Peak_Trailhead,Latitude: 45.94992,Longitude: -122.03973,100 minutes
Observation Peak via Big Hollow Hike,https://www.oregonhikers.org/field_guide/Observation_Peak_via_Big_Hollow_Hike,Moderate,10.4 miles,"2,755 feet",https://www.oregonhikers.org/field_guide/Big_Hollow_Trailhead,Latitude: 45.92691,Longitude: -121.98169,75 minutes
Ogle Mountain Trail Hike,https://www.oregonhikers.org/field_guide/Ogle_Mountain_Trail_Hike,Moderate,7.1 miles,"1,845 feet",https://www.oregonhikers.org/field_guide/Henline_Falls_Trailhead,Latitude: 44.84641,Longitude: -122.32454,105 minutes
Olallie Butte Hike,https://www.oregonhikers.org/field_guide/Olallie_Butte_Hike,Moderate,7.6 miles,"2,570 feet",https://www.oregonhikers.org/field_guide/Olallie_Butte_Trailhead,Latitude: 44.8419,Longitude: -121.7798,140 minutes
Olallie Meadows-Olallie Lake Loop Hike,https://www.oregonhikers.org/field_guide/Olallie_Meadows-Olallie_Lake_Loop_Hike,Moderate,11.9 miles,"1,895 feet",https://www.oregonhikers.org/field_guide/Olallie_Meadows_Trailhead,Latitude: 44.85778,Longitude: -121.77327,125 minutes
Olallie North Loop Hike,https://www.oregonhikers.org/field_guide/Olallie_North_Loop_Hike,Moderate,5.6 miles,955 feet,https://www.oregonhikers.org/field_guide/Lower_Lake_Trailhead,Latitude: 44.82328,Longitude: -121.79804,125 minutes
Olallie and Monon Lakes Loop Hike,https://www.oregonhikers.org/field_guide/Olallie_and_Monon_Lakes_Loop_Hike,Moderate,7.5 miles,150 feet,https://www.oregonhikers.org/field_guide/Olallie_Lake_Trailhead,Latitude: 44.8141,Longitude: -121.7949,130 minutes
Old Baldy Hike,https://www.oregonhikers.org/field_guide/Old_Baldy_Hike,Moderate,7.5 miles,"1,470 feet",https://www.oregonhikers.org/field_guide/Old_Baldy_West_Trailhead,Latitude: 45.24591,Longitude: -122.05079,75 minutes
Ona Beach to Seal Rock Hike,https://www.oregonhikers.org/field_guide/Ona_Beach_to_Seal_Rock_Hike,Moderate,5.5 miles,120 feet,https://www.oregonhikers.org/field_guide/Ona_Beach_Trailhead,Latitude: 44.5215,Longitude: -124.0705,170 minutes
Opal Pool-Cedar Flats Hike,https://www.oregonhikers.org/field_guide/Opal_Pool-Cedar_Flats_Hike,Moderate,10.5 miles,"1,240 feet",https://www.oregonhikers.org/field_guide/Opal_Creek_Trailhead,Latitude: 44.85980,Longitude: -122.26460,105 minutes
Otter Bench Loop Hike,https://www.oregonhikers.org/field_guide/Otter_Bench_Loop_Hike,Moderate,9.3 miles,"1,700 feet",https://www.oregonhikers.org/field_guide/Otter_Bench_Trailhead,Latitude: 44.462613,Longitude: -121.283119,3.5 hours
Otter Point to Rogue River Hike,https://www.oregonhikers.org/field_guide/Otter_Point_to_Rogue_River_Hike,Moderate,7.7 miles,160 feet,https://www.oregonhikers.org/field_guide/Otter_Point_Trailhead,Latitude: 42.4640,Longitude: -124.4221,5.25 hours
Owl Point from Vista Ridge Hike,https://www.oregonhikers.org/field_guide/Owl_Point_from_Vista_Ridge_Hike,Moderate,4.7 miles,690 feet,https://www.oregonhikers.org/field_guide/Vista_Ridge_Trailhead,Latitude: 45.4429,Longitude: -121.7292,125 minutes
Oxbow Loop Hike,https://www.oregonhikers.org/field_guide/Oxbow_Loop_Hike,Moderate,7.9 miles,600 feet,https://www.oregonhikers.org/field_guide/Oxbow_North_Trailhead,Latitude: 45.50081,Longitude: -122.30501,40 minutes
Paulina Peak Hike,https://www.oregonhikers.org/field_guide/Paulina_Peak_Hike,Moderate,6.2 miles,"1,610 feet",https://www.oregonhikers.org/field_guide/Paulina_Lake_Trailhead,Latitude: 43.71224,Longitude: -121.27583,4 hours
Pechuck Lookout Hike,https://www.oregonhikers.org/field_guide/Pechuck_Lookout_Hike,Moderate,5.2 miles,"1,580 feet",https://www.oregonhikers.org/field_guide/Rooster_Rock_Road_Trailhead,Latitude: 44.94157,Longitude: -122.32399,95 minutes
Peninsula Crossing-Columbia Slough Hike,https://www.oregonhikers.org/field_guide/Peninsula_Crossing-Columbia_Slough_Hike,Moderate,10.2 miles,150 feet,https://www.oregonhikers.org/field_guide/Peninsula_Crossing_Trailhead,Latitude: 45.5830,Longitude: -122.7387,15 minutes
Perry Lake from Vista Ridge Hike,https://www.oregonhikers.org/field_guide/Perry_Lake_from_Vista_Ridge_Hike,Moderate,6.4 miles,"1,115 feet",https://www.oregonhikers.org/field_guide/Vista_Ridge_Trailhead,Latitude: 45.4429,Longitude: -121.7292,4 hours
Petroglyph Lake Loop Hike,https://www.oregonhikers.org/field_guide/Petroglyph_Lake_Loop_Hike,Moderate,4.9 miles,285 feet,https://www.oregonhikers.org/field_guide/Hilltop_Reservoir_Trailhead,Latitude: 42.56384,Longitude: -119.69418,445 minutes
Phantom Natural Bridge Hike,https://www.oregonhikers.org/field_guide/Phantom_Natural_Bridge_Hike,Moderate,4.6 miles,"1,540 feet",https://www.oregonhikers.org/field_guide/French_Creek_Ridge_Trailhead,Latitude: 44.782993,Longitude: -122.206872,110 minutes
Pigeon Butte Loop Hike,https://www.oregonhikers.org/field_guide/Pigeon_Butte_Loop_Hike,Moderate,6.4 miles,355 feet,https://www.oregonhikers.org/field_guide/Cheadle_Marsh_Trailhead,Latitude: 44.38968,Longitude: -123.30360,105 minutes
Pilot Rock Hike,https://www.oregonhikers.org/field_guide/Pilot_Rock_Hike,Moderate,2.8 miles,"1,010 feet",https://www.oregonhikers.org/field_guide/Pilot_Rock_Trailhead,Latitude: 42.03059,Longitude: -122.57022,5.5 hours
Pine Bench Hike,https://www.oregonhikers.org/field_guide/Pine_Bench_Hike,Moderate,5.8 miles,"1,280 feet",https://www.oregonhikers.org/field_guide/Bradley_Trailhead,Latitude: 43.3035,Longitude: -122.4882,4.75 hours
Pine Creek-Badger Butte Loop Hike,https://www.oregonhikers.org/field_guide/Pine_Creek-Badger_Butte_Loop_Hike,Moderate,9.8 miles,"2,180 feet",https://www.oregonhikers.org/field_guide/Post_Camp_Trailhead,Latitude: 45.28159,Longitude: -121.48843,120 minutes
Pittock Mansion Hike,https://www.oregonhikers.org/field_guide/Pittock_Mansion_Hike,Moderate,5.7 miles,950 feet,https://www.oregonhikers.org/field_guide/Lower_Macleay_Park_Trailhead,Latitude: 45.5360,Longitude: -122.7125,10 minutes
Placid Lake Loop Hike,https://www.oregonhikers.org/field_guide/Placid_Lake_Loop_Hike,Moderate,10.1 miles,"1,460 feet",https://www.oregonhikers.org/field_guide/Placid_Lake_Trailhead,Latitude: 46.04876,Longitude: -121.80935,95 minutes
Portland Waterfront Loop Hike,https://www.oregonhikers.org/field_guide/Portland_Waterfront_Loop_Hike,Moderate,12.1 miles,320 feet,https://www.oregonhikers.org/field_guide/Willamette_Park_Trailhead,Latitude: 45.4757,Longitude: -122.6699,10 minutes
Potato Butte Hike,https://www.oregonhikers.org/field_guide/Potato_Butte_Hike,Moderate,7.2 miles,"1,700 feet",https://www.oregonhikers.org/field_guide/Red_Lake_Trailhead,Latitude: 44.81993,Longitude: -121.87245,110 minutes
Powell Butte West Loop Hike,https://www.oregonhikers.org/field_guide/Powell_Butte_West_Loop_Hike,Moderate,5.3 miles,695 feet,https://www.oregonhikers.org/field_guide/Holgate_Boulevard_Trailhead,Latitude: 45.48944,Longitude: -122.51853,25 minutes
Pup Creek Falls Hike,https://www.oregonhikers.org/field_guide/Pup_Creek_Falls_Hike,Moderate,7.8 miles,"1,695 feet",https://www.oregonhikers.org/field_guide/Fish_Creek_Trailhead,Latitude: 45.15728,Longitude: -122.15105,65 minutes
Quartz Creek Hike,https://www.oregonhikers.org/field_guide/Quartz_Creek_Hike,Moderate,9.2 miles,"2,010 feet",https://www.oregonhikers.org/field_guide/Upper_Lewis_River_Trailhead,Latitude: 46.18243,Longitude: -121.84951,110 minutes
Ramona Falls Loop Hike,https://www.oregonhikers.org/field_guide/Ramona_Falls_Loop_Hike,Moderate,7.1 miles,"1,035 feet",https://www.oregonhikers.org/field_guide/Ramona_Falls_Trailhead,Latitude: 45.38696,Longitude: -121.83221,80 minutes
Red Hill Add-on Hike,https://www.oregonhikers.org/field_guide/Red_Hill_Add-on_Hike,Moderate,6.4 miles,1115 feet,https://www.oregonhikers.org/field_guide/Perry_Lake_from_Vista_Ridge_Hike,Latitude: 45.4429,Longitude: -121.7292,4 hours
Rho Creek Hike,https://www.oregonhikers.org/field_guide/Rho_Creek_Hike,Moderate,8.8 miles,"2,575 feet",https://www.oregonhikers.org/field_guide/Rho_Creek_Trailhead,Latitude: 44.9382,Longitude: -121.9025,105 minutes
Ridgeline Trail Hike,https://www.oregonhikers.org/field_guide/Ridgeline_Trail_Hike,Moderate,7.9 miles,"1,110 feet",https://www.oregonhikers.org/field_guide/Willamette_Street_Trailhead,Latitude: 43.9958,Longitude: -123.0998,2 hours
Riverside Trail Hike,https://www.oregonhikers.org/field_guide/Riverside_Trail_Hike,Moderate,7.8 miles,575 feet,https://www.oregonhikers.org/field_guide/Rainbow_Campground_Trailhead,Latitude: 45.0756,Longitude: -122.0467,80 minutes
Rock Creek Greenway Hike,https://www.oregonhikers.org/field_guide/Rock_Creek_Greenway_Hike,Moderate,8.1 miles,560 feet,https://www.oregonhikers.org/field_guide/Rock_Creek_Powerlines_Trailhead,Latitude: 45.55670,Longitude: -122.89322,30 minutes
Rock Lakes-Serene Lake Loop Hike,https://www.oregonhikers.org/field_guide/Rock_Lakes-Serene_Lake_Loop_Hike,Moderate,8.9 miles,"1,265 feet",https://www.oregonhikers.org/field_guide/Frazier_Trailhead,Latitude: 45.15012,Longitude: -121.96740,2 hours
Rocky Butte-Grasshopper Point Hike,https://www.oregonhikers.org/field_guide/Rocky_Butte-Grasshopper_Point_Hike,Difficult,4.7 miles,"1,010 feet",https://www.oregonhikers.org/field_guide/Rocky_Butte_Trailhead,Latitude: 45.24767,Longitude: -121.50070,120 minutes
Rogue River Hike,https://www.oregonhikers.org/field_guide/Rogue_River_Hike,Moderate,39.5 miles,"2,000 feet",https://www.oregonhikers.org/field_guide/Grave_Creek_Trailhead,Latitude: 42.6482,Longitude: -123.5839,4.5 hours
Rooster Rock via Table Rock Hike,https://www.oregonhikers.org/field_guide/Rooster_Rock_via_Table_Rock_Hike,Moderate,10.1 miles,"2,780 feet",https://www.oregonhikers.org/field_guide/Table_Rock_Trailhead,Latitude: 44.97586,Longitude: -122.32086,95 minutes
Rowena Plateau Hike,https://www.oregonhikers.org/field_guide/Rowena_Plateau_hike,Easy,2.2 miles,100 feet,https://www.oregonhikers.org/field_guide/Rowena_Crest_Trailhead,Latitude: 45.68279,Longitude: -121.30050,80 minutes
Roxy Ann Peak Loop Hike,https://www.oregonhikers.org/field_guide/Roxy_Ann_Peak_Loop_Hike,Moderate,3.5 miles,730 feet,https://www.oregonhikers.org/field_guide/Prescott_Park_Trailhead,Latitude: 42.35125,Longitude: -122.79253,445 minutes
Russ Lake Loop Hike,https://www.oregonhikers.org/field_guide/Russ_Lake_Loop_Hike,Easy,2.8 miles,225 feet,https://www.oregonhikers.org/field_guide/Olallie_Meadows_Trailhead,Latitude: 44.85778,Longitude: -121.77327,125 minutes
Saddle Mountain Hike,https://www.oregonhikers.org/field_guide/Saddle_Mountain_Hike,Moderate,5.2 miles,"1,900 feet",https://www.oregonhikers.org/field_guide/Saddle_Mountain_Trailhead,Latitude: 45.962883,Longitude: -123.689990,85 minutes
Salishan Spit Hike,https://www.oregonhikers.org/field_guide/Salishan_Spit_Hike,Moderate,8 miles,20 feet,https://www.oregonhikers.org/field_guide/Gleneden_Beach_Trailhead,Latitude: 44.8757,Longitude: -124.0372,110 minutes
Salmon Butte Hike,https://www.oregonhikers.org/field_guide/Salmon_Butte_Hike,Moderate,11.8 miles,"3,170 feet",https://www.oregonhikers.org/field_guide/Salmon_Butte_Trailhead,Latitude: 45.2716,Longitude: -121.9413,75 minutes
Salmon Creek Hike,https://www.oregonhikers.org/field_guide/Salmon_Creek_Hike,Moderate,9.1 miles,185 feet,https://www.oregonhikers.org/field_guide/Klineline_Pond_Trailhead,Latitude: 45.7066,Longitude: -122.6582,25 minutes
Salmon Mountain Hike,https://www.oregonhikers.org/field_guide/Salmon_Mountain_Hike,Moderate,10 miles,"1,960 feet",https://www.oregonhikers.org/field_guide/Twin_Springs_Trailhead,Latitude: 45.23159,Longitude: -122.00897,100 minutes
Salmon River from Linney Creek Hike,https://www.oregonhikers.org/field_guide/Salmon_River_from_Linney_Creek_Hike,Moderate,6.2 miles,"1,005 feet",https://www.oregonhikers.org/field_guide/Linney_Creek_Trailhead,Latitude: 45.21691,Longitude: -121.85606,130 minutes
Salt Creek Hike,https://www.oregonhikers.org/field_guide/Salt_Creek_Hike,Moderate,8.4 miles,730 feet,https://www.oregonhikers.org/field_guide/Salt_Creek_Trailhead,Latitude: 46.10548,Longitude: -121.60400,115 minutes
Samuel Boardman: Indian Sands Hike,https://www.oregonhikers.org/field_guide/Samuel_Boardman:_Indian_Sands_Hike,Moderate,6.2 miles,1315 feet,https://www.oregonhikers.org/field_guide/Whaleshead_Beach_Trailhead,Latitude: 42.1444,Longitude: -124.3548,5.75 hours
Samuel Boardman: Lone Ranch Beach to House Rock Hike,https://www.oregonhikers.org/field_guide/Samuel_Boardman:_Lone_Ranch_Beach_to_House_Rock_Hike,Moderate,5.7 miles,1140 feet,https://www.oregonhikers.org/field_guide/Lone_Ranch_Beach_Trailhead,Latitude: 42.1008,Longitude: -124.3440,350 minutes
Samuel Boardman: North Island to Arch Rock Hike,https://www.oregonhikers.org/field_guide/Samuel_Boardman:_North_Island_to_Arch_Rock_Hike,Moderate,8.4 miles,1080 feet,https://www.oregonhikers.org/field_guide/North_Island_Viewpoint_Trailhead,Latitude: 42.17000,Longitude: -124.35980,340 minutes
Samuel Boardman: Whaleshead Beach Hike,https://www.oregonhikers.org/field_guide/Samuel_Boardman:_Whaleshead_Beach_Hike,Moderate,5.2 miles,770 feet,https://www.oregonhikers.org/field_guide/House_Rock_Trailhead,Latitude: 42.1181,Longitude: -124.3524,5.75 hours
Sand Lake-Cape Kiwanda Hike,https://www.oregonhikers.org/field_guide/Sand_Lake-Cape_Kiwanda_Hike,Moderate,8.2 miles,240 feet,https://www.oregonhikers.org/field_guide/Tierra_del_Mar_Trailhead,Latitude: 45.24571,Longitude: -123.96749,115 minutes
Sand Point Cape Alava Hike,https://www.oregonhikers.org/field_guide/Sand_Point_Cape_Alava_Hike,Moderate,9 miles,400 feet,https://www.oregonhikers.org/field_guide/Ozette_Trailhead,Latitude: 48.154372,Longitude: -124.6692,6.5 hours
Santiam Lake Hike,https://www.oregonhikers.org/field_guide/Santiam_Lake_Hike,Moderate,10.2 miles,800 feet,https://www.oregonhikers.org/field_guide/Santiam_Pass_Trailhead,Latitude: 44.42568,Longitude: -121.84988,2.5 hours
Sawtooth Ridge Hike,https://www.oregonhikers.org/field_guide/Sawtooth_Ridge_Hike,Moderate,8.3 miles,"1,600 feet",https://www.oregonhikers.org/field_guide/Sawtooth_Road_Trailhead,Latitude: 45.62233,Longitude: -123.74187,2 hours
School Canyon-Little Badger Creek Traverse Hike,https://www.oregonhikers.org/field_guide/School_Canyon-Little_Badger_Creek_Traverse_Hike,Moderate,8.3 miles,"1,650 feet",https://www.oregonhikers.org/field_guide/School_Canyon_Trailhead,Latitude: 45.298627,Longitude: -121.365044,2.25 hours
Scout Camp Trail Loop Hike,https://www.oregonhikers.org/field_guide/Scout_Camp_Trail_Loop_Hike,Moderate,2.3 miles,700 feet,https://www.oregonhikers.org/field_guide/Scout_Camp_Trailhead,Latitude: 44.461055,Longitude: -121.321400,3.5 hours
Section 36-Powder House Loop Hike,https://www.oregonhikers.org/field_guide/Section_36-Powder_House_Loop_Hike,Moderate,4.8 miles,880 feet,https://www.oregonhikers.org/field_guide/Forestry_Club_Cabin_Trailhead,Latitude: 44.65704,Longitude: -123.23517,85 minutes
Sedum Ridge Loop Hike,https://www.oregonhikers.org/field_guide/Sedum_Ridge_Loop_Hike,Moderate,12.4 miles,"3,535 feet",https://www.oregonhikers.org/field_guide/Sedum_Ridge_Trailhead,Latitude: 45.75200,Longitude: -121.99994,70 minutes
Serene Lake Hike,https://www.oregonhikers.org/field_guide/Serene_Lake_Hike,Moderate,6.6 miles,900 feet,https://www.oregonhikers.org/field_guide/Frazier_Trailhead,Latitude: 45.15012,Longitude: -121.96740,2 hours
Sevenmile Hill Loop Hike,https://www.oregonhikers.org/field_guide/Sevenmile_Hill_Loop_Hike,Moderate,4.8 miles,"1,260 feet",https://www.oregonhikers.org/field_guide/Sevenmile_Hill_Trailhead,Latitude: 45.64145,Longitude: -121.25087,90 minutes
Sheep Canyon Loop Hike,https://www.oregonhikers.org/field_guide/Sheep_Canyon_Loop_Hike,Moderate,12.1 miles,"2,975 feet",https://www.oregonhikers.org/field_guide/Blue_Lake_Trailhead,Latitude: 46.16650,Longitude: -122.26228,90 minutes
Shining Lake Hike,https://www.oregonhikers.org/field_guide/Shining_Lake_Hike,Moderate,9.7 miles,"1,050 feet",https://www.oregonhikers.org/field_guide/Frazier_Trailhead,Latitude: 45.15012,Longitude: -121.96740,2 hours
Silver Falls Lower Loop Hike,https://www.oregonhikers.org/field_guide/Silver_Falls_Lower_Loop_Hike,Moderate,4.8 miles,670 feet,https://www.oregonhikers.org/field_guide/South_Falls_Lodge_Trailhead,Latitude: 44.87752,Longitude: -122.65513,80 minutes
Silver Falls Upper Loop Hike,https://www.oregonhikers.org/field_guide/Silver_Falls_Upper_Loop_Hike,Moderate,3.6 miles,380 feet,https://www.oregonhikers.org/field_guide/North_Falls_Trailhead,Latitude: 44.88442,Longitude: -122.62048,80 minutes
Silver King Lake via Whetstone Ridge Hike,https://www.oregonhikers.org/field_guide/Silver_King_Lake_via_Whetstone_Ridge_Hike,Moderate,10.2 miles,"2,215 feet",https://www.oregonhikers.org/field_guide/Whetstone_Trailhead,Latitude: 44.87543,Longitude: -122.20246,115 minutes
Silver Shadow Loop Hike,https://www.oregonhikers.org/field_guide/Silver_Shadow_Loop_Hike,Moderate,7.2 miles,"1,255 feet",https://www.oregonhikers.org/field_guide/Rock_Creek_Trailhead_(Yacolt_Burn),Latitude: 45.7643,Longitude: -122.3212,80 minutes
Silver Star Mountain Hike,https://www.oregonhikers.org/field_guide/Silver_Star_Mountain_Hike,Moderate,5.6 miles,"1,240 feet",https://www.oregonhikers.org/field_guide/Silver_Star_Mountain_Trailhead,Latitude: 45.7725,Longitude: -122.2445,1.5 hours
Silver Star Mountain via Grouse Vista Hike,https://www.oregonhikers.org/field_guide/Silver_Star_Mountain_via_Grouse_Vista_Hike,Moderate,6.8 miles,"2,040 feet",https://www.oregonhikers.org/field_guide/Grouse_Vista_Trailhead,Latitude: 45.72177,Longitude: -122.26957,65 minutes
Silver Star Mountain via Starway Trail Hike,https://www.oregonhikers.org/field_guide/Silver_Star_Mountain_via_Starway_Trail_Hike,Difficult,9.8 miles,"2,790 feet",https://www.oregonhikers.org/field_guide/Starway_Trailhead,Latitude: 45.786,Longitude: -122.2214,1.75 hours
Silver Star Mountain via Sturgeon Rock Loop Hike,https://www.oregonhikers.org/field_guide/Silver_Star_Mountain_via_Sturgeon_Rock_Loop_Hike,Moderate,7.4 miles,"2,440 feet",https://www.oregonhikers.org/field_guide/Grouse_Vista_Trailhead,Latitude: 45.72177,Longitude: -122.26957,65 minutes
Silver Star South Ridge Hike,https://www.oregonhikers.org/field_guide/Silver_Star_South_Ridge_Hike,Moderate,8.2 miles,"3,105 feet",https://www.oregonhikers.org/field_guide/Silver_Star_South_Trailhead,Latitude: 45.70460,Longitude: -122.24059,1 hour
Silver Star via Ed's Trail Loop Hike,https://www.oregonhikers.org/field_guide/Silver_Star_via_Ed%27s_Trail_Loop_Hike,Moderate,5.7 miles,"1,460 feet",https://www.oregonhikers.org/field_guide/Silver_Star_North_Trailhead,Latitude: 45.7725,Longitude: -122.2445,1.5 hours
Siouxon Creek Hike,https://www.oregonhikers.org/field_guide/Siouxon_Creek_Hike,Moderate,8.2 miles,"1,615 feet",https://www.oregonhikers.org/field_guide/Siouxon_Trailhead,Latitude: 45.94652,Longitude: -122.17780,95 minutes
Sister Rocks-Observation Peak Loop Hike,https://www.oregonhikers.org/field_guide/Sister_Rocks-Observation_Peak_Loop_Hike,Moderate,8.4 miles,"2,280 feet",https://www.oregonhikers.org/field_guide/Observation_Peak_Trailhead,Latitude: 45.94992,Longitude: -122.03973,100 minutes
Sisters Mirror Lakes Loop Hike,https://www.oregonhikers.org/field_guide/Sisters_Mirror_Lakes_Loop_Hike,Moderate,8.6 miles,765 feet,https://www.oregonhikers.org/field_guide/Sisters_Mirror_Lakes_Trailhead,Latitude: 44.0168,Longitude: -121.7821,3.75 hours
Skookum Lake Hike,https://www.oregonhikers.org/field_guide/Skookum_Lake_Hike,Moderate,6.4 miles,"2,065 feet",https://www.oregonhikers.org/field_guide/Thunder_Mountain_Trailhead,Latitude: 44.98924,Longitude: -122.15545,105 minutes
Sky Lakes Loop Hike,https://www.oregonhikers.org/field_guide/Sky_Lakes_Loop_Hike,Moderate,14.6 miles,"1,600 feet",https://www.oregonhikers.org/field_guide/Cold_Spring_Trailhead,Latitude: 42.54213,Longitude: -122.181,6.5 hours
Sleeping Beauty Hike,https://www.oregonhikers.org/field_guide/Sleeping_Beauty_Hike,Moderate,3 miles,"1,430 feet",https://www.oregonhikers.org/field_guide/Sleeping_Beauty_Trailhead,Latitude: 46.0850,Longitude: -121.6583,120 minutes
Smith Creek Loop Hike,https://www.oregonhikers.org/field_guide/Smith_Creek_Loop_Hike,Moderate,9 miles,"1,420 feet",https://www.oregonhikers.org/field_guide/214_Trailhead,Latitude: 44.8525,Longitude: -122.6600,90 minutes
Soda Mountain Loop Hike,https://www.oregonhikers.org/field_guide/Soda_Mountain_Loop_Hike,Moderate,6.4 miles,"1,090 feet",https://www.oregonhikers.org/field_guide/Hobart_Bluff_Trailhead,Latitude: 42.08555,Longitude: -122.48209,305 minutes
Soda Peaks Lake West Hike,https://www.oregonhikers.org/field_guide/Soda_Peaks_Lake_West_Hike,Moderate,4.4 miles,"1,270 feet",https://www.oregonhikers.org/field_guide/Soda_Peaks_Trailhead,Latitude: 45.89073,Longitude: -122.06573,100 minutes
